Date,target_return
2016-05-12,0.1259525721827303
2016-05-13,0.1179337975632854
2016-05-16,0.2198780197998573
2016-05-17,-0.1958940679871013
2016-05-18,-1.5309728152269275
2016-05-19,-0.1435119460920675
2016-05-20,-0.1038045993917324
2016-05-23,-1.7744346259361057
2016-05-24,-0.4394193430533266
2016-05-25,-0.2778932908919063
2016-05-26,-0.5163451261268159
2016-05-27,0.0823858922205156
2016-05-31,-0.2387244235674823
2016-06-01,-0.1732796058777852
2016-06-02,0.0
2016-06-03,0.362873968921229
2016-06-06,-0.0160654970108642
2016-06-07,1.237546135641843
2016-06-08,0.8255200778428451
2016-06-09,0.2519346059834948
2016-06-10,0.8638291023326694
2016-06-13,0.0934250349631016
2016-06-14,0.0155626358110616
2016-06-15,0.8010519806092686
2016-06-16,-0.2777544675371279
2016-06-17,-0.1934235976789211
2016-06-20,-1.5116279069767424
2016-06-21,-0.1967729240456517
2016-06-22,-0.5362814533221627
2016-06-23,0.0
2016-06-24,0.1893939393939447
2016-06-27,-0.5444197483459368
2016-06-28,0.6538413492495287
2016-06-29,-0.4154392249093086
2016-06-30,1.3880405354168346
2016-07-01,1.4737842419247915
2016-07-05,0.6266587914337318
2016-07-06,-0.351677686443419
2016-07-07,-0.2573340241765809
2016-07-08,-0.1179401160792736
2016-07-11,-1.5424372261300778
2016-07-12,0.6221459395859386
2016-07-13,-0.8268754010774426
2016-07-14,-0.3605534929823073
2016-07-15,0.143235915119666
2016-07-18,0.2333616026019669
2016-07-19,-0.9538078236481452
2016-07-20,0.8871664193727868
2016-07-21,-0.5561837214627996
2016-07-22,-0.2871987625976402
2016-07-25,0.1061094741104273
2016-07-26,0.446734658302006
2016-07-27,0.429675361607762
2016-07-28,1.2534677294776086
2016-07-29,0.1779113724286407
2016-08-01,0.9619653518680772
2016-08-02,-0.6083295719442328
2016-08-03,0.1991057658577766
2016-08-04,-1.6485151316693702
2016-08-05,-0.2244836834177199
2016-08-08,0.4199771623971893
2016-08-09,0.3958214210698196
2016-08-10,-0.1339023107002179
2016-08-11,-0.4990652641992499
2016-08-12,0.3368767656467542
2016-08-15,0.7610199806224793
2016-08-16,-0.57756748079415
2016-08-17,0.6330528270729108
2016-08-18,-0.7992841287809305
2016-08-19,-0.2014378687711371
2016-08-22,0.2167918456991824
2016-08-23,-1.2084105226687347
2016-08-24,-0.3246790055011828
2016-08-25,0.1060544231463289
2016-08-26,0.1059420668984012
2016-08-29,-0.8466303602306047
2016-08-30,-0.3659317630929415
2016-08-31,0.4055342152272656
2016-09-01,0.7544600504840071
2016-09-02,2.064900486517751
2016-09-06,-0.377943937577152
2016-09-07,-0.557911160275415
2016-09-08,-0.5012023487028561
2016-09-09,-0.6841572628349835
2016-09-12,-0.1514004542013669
2016-09-13,0.1895375284306277
2016-09-14,-0.6053726825577033
2016-09-15,-0.5862163054339509
2016-09-16,0.5896730650902571
2016-09-19,0.0152227766939461
2016-09-20,1.004801228043939
2016-09-21,1.0174089796977317
2016-09-22,-0.2387401659132537
2016-09-23,0.186957829142087
2016-09-26,-1.030075931983221
2016-09-27,-0.4902330402228094
2016-09-28,0.1743161069618581
2016-09-29,-0.6355377660642536
2016-09-30,-0.3274231834501151
2016-10-03,0.0
2016-10-04,-0.0868749596328322
2016-10-05,-1.2171911901740162
2016-10-06,-0.0720134724675691
2016-10-07,0.3282869329641613
2016-10-11,-0.1516380218725022
2016-10-12,0.3117276388912016
2016-10-13,-0.1513963676543772
2016-10-14,0.1037466166669665
2016-10-17,0.5102060179767554
2016-10-18,0.5631325595630177
2016-10-19,-0.1814061664040078
2016-10-20,0.0237080304924974
2016-10-21,-0.3080831296979891
2016-10-24,0.7844710312252312
2016-10-25,-0.5582180556375382
2016-10-26,0.2450960994830442
2016-10-27,0.5994144206637797
2016-10-28,-0.3136025088200656
2016-10-31,1.1718461985106066
2016-11-01,1.5858227632850497
2016-11-02,-0.3596627690978682
2016-11-03,0.0921644470231575
2016-11-04,-1.9182075549278863
2016-11-07,-0.383323494241794
2016-11-08,-0.0628277691837708
2016-11-09,-0.5579110264141374
2016-11-10,0.0
2016-11-14,0.2292866803211168
2016-11-15,-0.0490176132301845
2016-11-16,-0.5640039460819257
2016-11-17,-0.6576243321002928
2016-11-18,0.091019907814438
2016-11-21,0.115742761435178
2016-11-22,-1.8084248071067344
2016-11-23,-0.91666173054048
2016-11-25,1.052455010011588
2016-11-28,-0.2267723187669545
2016-11-29,-1.4395130258855082
2016-11-30,-0.3331076401957844
2016-12-01,0.7027124004040042
2016-12-02,-0.0936069788776028
2016-12-05,-0.5451468836509821
2016-12-06,0.633780795545924
2016-12-07,-0.4425490359042605
2016-12-08,-0.8890429116053644
2016-12-09,0.3536290753495041
2016-12-12,-0.5844476861302073
2016-12-13,0.3976915233366851
2016-12-14,0.0
2016-12-15,0.6650114980747857
2016-12-16,0.4580243942773121
2016-12-19,-0.7891275756247262
2016-12-20,-0.0353534612516526
2016-12-21,-0.203335408668992
2016-12-22,0.2746257487458381
2016-12-23,0.4770760930814521
2016-12-27,0.1846456955753472
2016-12-28,1.4920133083850209
2016-12-29,-0.5534438151975407
2016-12-30,0.9043499490489104
2017-01-03,0.2930045107314871
2017-01-04,1.3662056776643228
2017-01-05,-0.6611788658687612
2017-01-06,0.9898434460514194
2017-01-09,0.0591424733312306
2017-01-10,0.9626773251241172
2017-01-11,0.2760161337831857
2017-01-12,-0.3002732098280614
2017-01-13,1.397134651525178
2017-01-17,-0.0577517468543731
2017-01-18,-0.8585836700100824
2017-01-19,0.2831230198135248
2017-01-20,0.8884788456404058
2017-01-23,-0.3868272569444442
2017-01-24,-1.0741138127348893
2017-01-25,-0.6514698496637883
2017-01-26,-0.1176985636034078
2017-01-27,0.429254750503838
2017-01-30,1.2906490985804764
2017-01-31,-0.2482210872580603
2017-02-01,0.9207013777967844
2017-02-02,0.1479451713950696
2017-02-03,0.9437833401723328
2017-02-06,0.3414594448678754
2017-02-07,0.2754840826913129
2017-02-08,-0.2020038824593895
2017-02-09,-0.0566716205741113
2017-02-10,-0.8101101589613746
2017-02-13,-0.0408363271831246
2017-02-14,0.6373009724831569
2017-02-15,0.673869380300629
2017-02-16,-0.1935503559727824
2017-02-17,-0.0080781826042097
2017-02-21,-0.4444444444444473
2017-02-22,1.4772687639508897
2017-02-23,0.5359201330880969
2017-02-24,0.0397804113523747
2017-02-27,-0.3817439744652318
2017-02-28,-0.2953817055715846
2017-03-01,-1.361197827502303
2017-03-02,-0.5195246600556369
2017-03-03,-0.081599347205219
2017-03-06,-0.7676622632962427
2017-03-07,-0.54316317328168
2017-03-08,-0.5047559442232119
2017-03-09,-0.141389987331042
2017-03-10,0.1415901816709697
2017-03-13,-0.0415834988230057
2017-03-14,-0.1497669349830088
2017-03-15,0.0
2017-03-16,0.2690622770586959
2017-03-17,0.308987364363289
2017-03-20,1.0132944428815185
2017-03-21,0.2568071025507157
2017-03-22,-0.1921095269558193
2017-03-23,0.1042526852482295
2017-03-24,0.5768365265058417
2017-03-27,-0.0079636437783414
2017-03-28,-0.1513601800490871
2017-03-29,-0.6701790530113771
2017-03-30,0.184742877761046
2017-03-31,0.280606098210967
2017-04-03,0.3357811806779187
2017-04-04,-0.7649382937002014
2017-04-05,0.393449840854787
2017-04-06,0.3199232059335699
2017-04-07,-0.2551282083722572
2017-04-10,1.6065842840836009
2017-04-11,0.322537587613203
2017-04-12,0.8311750317643085
2017-04-13,0.2721829017457988
2017-04-17,0.1783718562327285
2017-04-18,-0.7973931367317943
2017-04-19,0.0390198213261694
2017-04-20,0.4290506198027399
2017-04-21,-0.9010389440700096
2017-04-24,-0.7995040642580831
2017-04-25,-0.2765486779011339
2017-04-26,0.1267709069715072
2017-04-27,0.1899204326024417
2017-04-28,-1.0109728303160923
2017-05-01,0.1436149914376461
2017-05-02,-0.6931679819221936
2017-05-03,-1.5966001303167163
2017-05-04,-0.1386018077354278
2017-05-05,0.0408229898813505
2017-05-08,-0.8977392933690265
2017-05-09,0.2470559070548716
2017-05-10,0.4435966587652995
2017-05-11,0.2862517493883443
2017-05-12,0.1957286339612673
2017-05-15,0.5209201156796572
2017-05-16,1.8218623481781384
2017-05-17,-0.4612364873260444
2017-05-18,0.0798913508835541
2017-05-19,0.6386206044405318
2017-05-22,-0.4679862435360449
2017-05-23,-0.1912674785360391
2017-05-24,0.2714807048692869
2017-05-25,0.9396342012268466
2017-05-26,-0.4338908256492857
2017-05-30,0.7844088903865343
2017-05-31,-0.3930817610062864
2017-06-01,0.7734845168212212
2017-06-02,0.1958019975245584
2017-06-05,1.1803310411634405
2017-06-06,-0.3322040132123338
2017-06-07,-1.0696788635737198
2017-06-08,-0.6111453835081271
2017-06-09,-0.18920176697379
2017-06-12,-0.0236890264272982
2017-06-13,0.5530099328468596
2017-06-14,-1.618486554523357
2017-06-15,0.1437509102631962
2017-06-16,-0.7815030963417069
2017-06-19,-0.2571894629043392
2017-06-20,0.1933943927528103
2017-06-21,0.3377795632466762
2017-06-22,0.6893215577291611
2017-06-23,-0.788083324992539
2017-06-26,0.0080217910632063
2017-06-27,0.1283677434690044
2017-06-28,-0.3044910919971944
2017-06-29,-0.2813052674293548
2017-06-30,-1.8376664508028215
2017-07-03,0.2052713646346182
2017-07-05,0.1474866209279834
2017-07-06,-1.11274555140487
2017-07-07,0.289591268467726
2017-07-10,0.1237521681554998
2017-07-11,0.3707976343545471
2017-07-12,-0.1477651090951437
2017-07-13,0.8468244959569216
2017-07-14,0.5054682345991157
2017-07-17,0.6732581464206078
2017-07-18,0.0080554014909584
2017-07-19,0.2900497742407193
2017-07-20,0.763174777261888
2017-07-21,-0.0318922425647905
2017-07-24,-0.1754584256600133
2017-07-25,-0.2157027464407268
2017-07-26,0.8486769884657797
2017-07-27,0.6986383771587112
2017-07-28,-0.1419149159159416
2017-07-31,0.4737091517173164
2017-08-01,-0.0628576750871134
2017-08-02,-0.3145148487520233
2017-08-03,-0.749329518387476
2017-08-04,-0.0079549910486975
2017-08-07,-0.143055700815764
2017-08-08,1.3212333065401705
2017-08-09,0.8405303355754068
2017-08-10,0.3115992951739477
2017-08-11,-0.2718024487626036
2017-08-14,-0.8176296837901553
2017-08-15,0.2512423148986809
2017-08-16,0.7439893349801885
2017-08-17,-0.0544211154307472
2017-08-18,0.3966786847585668
2017-08-21,-0.4415922704188335
2017-08-22,0.2957006381073546
2017-08-23,-0.1862071819847766
2017-08-24,0.4663816556548683
2017-08-25,1.3307505742263137
2017-08-28,0.2596033092175265
2017-08-29,-0.3807783179471058
2017-08-30,0.6192168593466496
2017-08-31,0.6306069849596252
2017-09-01,1.1098490880992795
2017-09-05,-0.3957532072170977
2017-09-06,0.8396394757391734
2017-09-07,0.0669113397069542
2017-09-08,-1.1144130757800852
2017-09-11,-0.2253944402704766
2017-09-12,-0.3463837037603556
2017-09-13,0.0982262909045905
2017-09-14,-0.3245962796336377
2017-09-15,-1.0678563560459264
2017-09-18,-0.0076626848739547
2017-09-19,0.4440398901348397
2017-09-20,-1.631099421803539
2017-09-21,0.2092106999274978
2017-09-22,1.0438412967070263
2017-09-25,-0.7499271856404643
2017-09-26,-1.0485717491085178
2017-09-27,0.1636259580793053
2017-09-28,-0.3111629716063824
2017-09-29,-0.686699089202103
2017-10-02,-0.0942839017767038
2017-10-03,0.1730201472178505
2017-10-04,-0.2983376700545825
2017-10-05,0.1338649609570197
2017-10-06,0.8021448126787956
2017-10-09,0.686528820611132
2017-10-10,-0.3719143691780502
2017-10-11,0.5832944248863159
2017-10-12,0.6340331603099436
2017-10-13,-0.122933199073183
2017-10-16,-1.3001018614243298
2017-10-17,-0.2416192974230346
2017-10-18,0.5469177175150497
2017-10-19,-0.7382080829725246
2017-10-20,0.0234794701800655
2017-10-23,-0.2113133971241576
2017-10-24,0.0313744638480439
2017-10-25,-0.713499718656363
2017-10-26,0.17373063942554
2017-10-27,0.4414643741377677
2017-10-30,-0.5572541968437261
2017-10-31,0.5603769207527698
2017-11-01,0.0627932535480324
2017-11-02,-0.65887710825977
2017-11-03,1.0185570007155589
2017-11-06,-0.4455270543548772
2017-11-07,0.6202421855158402
2017-11-08,0.3121098686172496
2017-11-09,-1.0267541554563886
2017-11-10,0.3851009368157632
2017-11-13,0.3288147664073371
2017-11-14,-0.3901677721420249
2017-11-15,0.0705072004749229
2017-11-16,1.4404277487392705
2017-11-17,-1.6360605373768933
2017-11-20,0.5099639200143447
2017-11-21,0.8196081648661036
2017-11-22,-0.3793763167144415
2017-11-24,0.5518067867946508
2017-11-27,0.0695549783419124
2017-11-28,-0.9731965753557724
2017-11-29,-0.694175538845565
2017-11-30,0.4398443191185874
2017-12-01,-0.3518923856879574
2017-12-04,-0.9966313078200728
2017-12-05,0.0951231186914203
2017-12-06,-1.0294583067259166
2017-12-07,-0.3680666887926009
2017-12-08,-0.1204625810166781
2017-12-11,-0.4181033509710552
2017-12-12,0.5571275263675846
2017-12-13,0.674484041223189
2017-12-14,0.0398787669905864
2017-12-15,0.6298255629608507
2017-12-18,-0.1188401250219794
2017-12-19,0.4283354186730204
2017-12-20,0.0947850300393682
2017-12-21,0.6391521560681346
2017-12-22,0.6821350952907368
2017-12-26,0.2258410146561473
2017-12-27,0.5516686546960026
2017-12-28,0.9427458057607696
2017-12-29,0.5664779964134947
2018-01-02,0.1903022069666526
2018-01-03,0.2431297189563253
2018-01-04,0.0682146731399546
2018-01-05,-0.1287641580939413
2018-01-08,-0.5232841302758584
2018-01-09,0.4345561831495814
2018-01-10,0.2428989762087052
2018-01-11,0.969260113945225
2018-01-12,0.1499924976286815
2018-01-16,0.1946963859820405
2018-01-17,-0.8968609865470878
2018-01-18,0.4449490508342757
2018-01-19,-0.0750807103888973
2018-01-22,0.3606526913939811
2018-01-23,1.5123211784551671
2018-01-24,0.4793863767949213
2018-01-25,-0.7927223014231655
2018-01-26,-1.1985758704125549
2018-01-30,0.2695803145216446
2018-01-31,0.3958214210698196
2018-02-01,-0.7885217043241521
2018-02-02,-0.0524819072880711
2018-02-05,-0.5176312388644022
2018-02-06,-1.0934318880138072
2018-02-07,0.4040903420844621
2018-02-08,-0.2885601608076382
2018-02-09,0.8453260065734547
2018-02-12,0.2945192990387202
2018-02-13,2.063099534504098
2018-02-14,-0.2508317531584314
2018-02-15,0.0813531251977695
2018-02-16,-1.8031261619999015
2018-02-20,0.0903033660281105
2018-02-21,0.0451109463110999
2018-02-22,-0.1803715961294583
2018-02-23,0.1882246718797331
2018-02-26,-1.1422523280690933
2018-02-27,0.0
2018-02-28,-0.9578088624809912
2018-03-01,1.3968801006093878
2018-03-02,-0.227083495226732
2018-03-05,1.175935079818946
2018-03-06,-0.5698842025396944
2018-03-07,-0.4600283247313319
2018-03-08,0.1894082850032452
2018-03-09,-0.2268602498951999
2018-03-12,0.4926481642962388
2018-03-13,-0.1131307015898808
2018-03-14,-0.5738429059075179
2018-03-15,-0.4176792068693147
2018-03-16,0.4194310832913661
2018-03-19,-0.4328731037988809
2018-03-20,0.7322077465257593
2018-03-21,0.446734658302006
2018-03-22,1.7111468159164644
2018-03-23,0.3779719411087789
2018-03-26,-0.967216136281801
2018-03-27,-1.2748898109106954
2018-03-28,-0.1057168400067642
2018-03-29,1.4590207170698477
2018-04-02,-0.6929384492203927
2018-04-03,0.2250900277680712
2018-04-04,-0.860907289986157
2018-04-05,0.5738862271176925
2018-04-06,0.3303569587363109
2018-04-09,0.426547254628451
2018-04-10,1.08047690014903
2018-04-11,-1.3343144552847352
2018-04-12,0.4781847203614964
2018-04-13,0.2007697110234074
2018-04-16,-0.0222670744434161
2018-04-17,0.2969121247755835
2018-04-18,-0.3256292556800377
2018-04-19,-0.7499329737208016
2018-04-20,-1.062314033858236
2018-04-23,0.6729697099480125
2018-04-24,-0.7661163478404176
2018-04-25,-0.3708675843806963
2018-04-26,0.3038820824751154
2018-04-27,-0.3105428693946588
2018-04-30,-0.9420986782980644
2018-05-01,-0.0920442703822632
2018-05-02,0.6218313939622133
2018-05-03,0.1525902246514832
2018-05-04,-0.0380894354078176
2018-05-07,-0.0152378585059675
2018-05-08,-0.0533499368807199
2018-05-09,0.7244718711396203
2018-05-10,-0.1362847336144557
2018-05-11,-0.1895375284306277
2018-05-14,0.0
2018-05-15,0.1008555150275203
2018-05-16,-0.1550147322656014
2018-05-17,0.1552554010098017
2018-05-18,0.0
2018-05-21,0.1162610491991955
2018-05-22,-0.1857941034659527
2018-05-23,1.116877514806447
2018-05-24,-0.0306744157956395
2018-05-25,-0.352957683104993
2018-05-29,0.2156039834758205
2018-05-30,-0.1075700663897394
2018-05-31,-0.4076553232318813
2018-06-01,-0.1313000600923763
2018-06-04,0.3402694684971008
2018-06-05,-0.0308303980009583
2018-06-06,0.1233502132489627
2018-06-07,-0.0461981680523027
2018-06-08,0.0616322966775939
2018-06-11,-0.2925589927399663
2018-06-12,0.1389891793728503
2018-06-13,0.5474574332855919
2018-06-14,0.0
2018-06-15,0.1255276648818304
2018-06-18,-0.0470126632888923
2018-06-19,-0.344937637055176
2018-06-20,-0.3146633223445771
2018-06-21,0.0157886087355452
2018-06-22,-0.1420268891786702
2018-06-25,-0.7111251717457745
2018-06-26,-0.3023974877956359
2018-06-27,-0.3991059869990487
2018-06-28,0.2804936578810979
2018-06-29,-0.9190441581753306
2018-07-02,0.9517604688728644
2018-07-03,0.4554229269235099
2018-07-05,-0.2386065285526872
2018-07-06,0.3029519740003872
2018-07-09,-0.3417794166802879
2018-07-10,-0.8773328737928576
2018-07-11,0.1770156972515035
2018-07-12,-0.4337369007279101
2018-07-13,-0.1210067787627222
2018-07-16,-1.001536601129005
2018-07-17,0.0489595888191196
2018-07-18,-0.318031824086562
2018-07-19,0.5808225985058257
2018-07-20,-0.4473363155754417
2018-07-23,-0.0081679400275702
2018-07-24,0.6127951507796325
2018-07-25,-0.4953691298520191
2018-07-26,-0.2203601676805444
2018-07-27,-0.1063247819213741
2018-07-30,0.1965039095882081
2018-07-31,-0.4739664124574161
2018-08-01,-0.5993963939393998
2018-08-02,0.2973711926761879
2018-08-03,-0.4612070343548269
2018-08-06,0.0827403624193534
2018-08-07,0.2480158780217234
2018-08-08,-0.0577231721893056
2018-08-09,-0.0660160749243132
2018-08-10,-1.6348713695773287
2018-08-13,0.1426971461595538
2018-08-14,-1.299245599329424
2018-08-15,-0.1104075437898144
2018-08-16,0.0255100187537049
2018-08-17,0.8754822633340487
2018-08-20,0.4887029422976141
2018-08-21,0.310252667946731
2018-08-22,-0.7774010238681517
2018-08-23,1.6259518810551876
2018-08-24,0.2238208623549287
2018-08-27,-0.1323387581420587
2018-08-28,-0.2401875397898711
2018-08-29,-0.5645536594541256
2018-08-30,0.2170909044211022
2018-08-31,-0.6331831498024298
2018-09-04,0.1844615856675391
2018-09-05,0.2510670297685369
2018-09-06,-0.3589655848139972
2018-09-07,-0.0502660521288111
2018-09-10,0.201175558597022
2018-09-11,0.7779761224591786
2018-09-12,-0.2241181440447937
2018-09-13,-0.5823627287853572
2018-09-14,0.3933013532949836
2018-09-17,-0.2417189682234588
2018-09-18,0.4511950303676348
2018-09-19,0.3327233540561192
2018-09-20,-0.8290499423652453
2018-09-21,0.2591621620794182
2018-09-24,0.0583633072106515
2018-09-25,-0.5000000000000004
2018-09-26,-0.9798954080297296
2018-09-27,0.7781401329547188
2018-09-28,-0.3692844661403738
2018-10-01,1.288859333062753
2018-10-02,-0.340982659904343
2018-10-03,-0.091804857833877
2018-10-04,0.3341129437972823
2018-10-05,-1.398595358035326
2018-10-08,0.2364004306059985
2018-10-09,0.1768950254906087
2018-10-10,0.0
2018-10-11,-0.4413587588118051
2018-10-12,0.681393070723324
2018-10-15,0.0733875078396728
2018-10-16,-0.2933347602884439
2018-10-17,0.228818251193319
2018-10-18,-0.0978353992560077
2018-10-19,-0.3346198884241702
2018-10-22,0.9990233974772168
2018-10-23,-0.4540275235196178
2018-10-24,0.1058744670236144
2018-10-25,0.2766271647220319
2018-10-26,-0.6490872210953347
2018-10-29,-0.1551673674203724
2018-10-30,-0.8424609000074801
2018-10-31,1.954957536691082
2018-11-01,-0.412619383975521
2018-11-02,-0.0893635197107944
2018-11-05,-0.4878841894434327
2018-11-06,0.1961024879879813
2018-11-07,-0.2691181609213666
2018-11-08,-1.3492517516226044
2018-11-09,-0.4227433258230051
2018-11-12,-0.1748187439348458
2018-11-13,0.7254897928978155
2018-11-14,0.4056647334235608
2018-11-15,0.6596305803030056
2018-11-16,0.1883950414337087
2018-11-19,-0.335211811607905
2018-11-20,0.5578382959905648
2018-11-21,-0.3915849760908307
2018-11-23,-0.0655240645475063
2018-11-26,-0.73758403213805
2018-11-27,0.842146107446462
2018-11-28,0.2210538003853512
2018-11-29,-0.3186034222568912
2018-11-30,1.1227728069510334
2018-12-03,0.5835117132195533
2018-12-04,-0.2417210586587614
2018-12-06,0.7026955345888153
2018-12-07,-0.2486443322779585
2018-12-10,-0.1447235529853152
2018-12-11,0.2013044488971216
2018-12-12,-0.1366179049207216
2018-12-13,-0.4586747723374307
2018-12-14,0.840745708493329
2018-12-17,0.1442942698881122
2018-12-18,0.2321505385380451
2018-12-19,0.918457010161533
2018-12-20,-0.7755561053464088
2018-12-21,1.0926743211311596
2018-12-24,0.1341184356508984
2018-12-26,0.6382050084993374
2018-12-27,0.2035524533427368
2018-12-28,-0.125007856505821
2018-12-31,0.2112141960997515
2019-01-02,0.8430951466139813
2019-01-03,-0.7044509453692394
2019-01-04,0.3196458885419195
2019-01-07,-0.2797713335128127
2019-01-08,0.4753816932956622
2019-01-09,-0.3567903111794002
2019-01-10,0.1868159496599464
2019-01-11,0.1553880846815847
2019-01-14,-0.2249650507319511
2019-01-15,0.4198433073444363
2019-01-16,-0.0464521211891
2019-01-17,-0.7513517561483329
2019-01-18,0.0936510673649415
2019-01-22,0.0467817221003974
2019-01-23,-0.311744998527752
2019-01-24,1.4306973010254298
2019-01-25,0.3853861496771582
2019-01-28,0.4453260633515254
2019-01-29,0.1299551525486997
2019-01-30,0.7481431082647871
2019-01-31,-0.2121638903847977
2019-02-01,-0.1974315086746503
2019-02-04,-0.0076160429529958
2019-02-05,-0.3576283173412076
2019-02-06,-0.0076346381013725
2019-02-07,0.3283890848968518
2019-02-08,-0.5100061978306702
2019-02-11,0.1683206711457607
2019-02-12,0.1222195016748806
2019-02-13,-0.0762892861420061
2019-02-14,0.6336789165062529
2019-02-15,1.6690691455494733
2019-02-19,0.2387936199154339
2019-02-20,-1.4739855660243828
2019-02-21,0.4306725479316098
2019-02-22,-0.2482641347453573
2019-02-25,-0.0603400568212952
2019-02-26,-0.5584502717080109
2019-02-27,-0.3718526618591955
2019-02-28,-1.2492400825778516
2019-03-01,-0.8947836599417225
2019-03-04,-0.2179365443423675
2019-03-05,0.2262109527349842
2019-03-06,-0.0856078733782461
2019-03-07,1.028193696045121
2019-03-08,-0.6322244542694699
2019-03-11,0.5819366632410894
2019-03-12,0.8639937321609947
2019-03-13,-1.0783920142208414
2019-03-14,0.6494529345526967
2019-03-15,-0.1152250686540012
2019-03-18,0.3614512801188185
2019-03-19,-0.3448275862068972
2019-03-20,0.4306017367118331
2019-03-21,0.4211009955445988
2019-03-22,0.7853041338708122
2019-03-25,-0.5749281674539808
2019-03-26,-0.3347808149277376
2019-03-27,-1.5344663876106557
2019-03-28,0.2480966855895605
2019-03-29,-0.355759906104991
2019-04-01,0.1241831384367619
2019-04-02,-0.0077500454215062
2019-04-03,-0.0697747419976524
2019-04-04,0.1086132206409962
2019-04-05,0.5192150530931139
2019-04-08,0.4934102640138826
2019-04-09,0.4296107085490996
2019-04-10,-1.5659613766950464
2019-04-11,0.1552072045547303
2019-04-12,-0.2944310266306482
2019-04-15,-1.1035182393037135
2019-04-16,-0.0314336336426746
2019-04-17,-0.0235754417012956
2019-04-18,0.1257941312387878
2019-04-22,-0.3297959302610898
2019-04-23,0.4884543396653118
2019-04-24,0.0235240163171335
2019-04-25,0.7132760023246698
2019-04-26,-0.4903143208358163
2019-04-29,0.3284900142644487
2019-04-30,-0.1091381634527932
2019-05-01,-0.9130695348267605
2019-05-02,0.7482082669399093
2019-05-03,0.1954346541140683
2019-05-06,0.1404422951314821
2019-05-07,-0.319437131744249
2019-05-08,0.3204608025402455
2019-05-09,0.1714025065738145
2019-05-10,1.1200143860110812
2019-05-13,-0.4153545508397416
2019-05-14,0.123588299729338
2019-05-15,-0.8717155290042911
2019-05-16,-0.8171206225680905
2019-05-17,0.1255375116467227
2019-05-20,-0.3212895278095207
2019-05-21,0.1257842441774848
2019-05-22,0.8794027525820924
2019-05-23,-0.140103421522042
2019-05-24,-0.5066250974279041
2019-05-28,0.321188843395026
2019-05-29,0.5075745840949164
2019-05-30,1.4528842822543409
2019-05-31,1.2942182349370055
2019-06-03,0.0529275926537398
2019-06-04,0.3702602632361218
2019-06-05,0.7001375002596122
2019-06-06,0.2691369356791817
2019-06-07,-1.2302416194977517
2019-06-10,0.1283364765495509
2019-06-11,0.414656204671715
2019-06-12,0.5480836867634897
2019-06-13,0.067206126558994
2019-06-14,-0.1044716393976741
2019-06-17,0.5901265931284261
2019-06-18,-0.148522206762236
2019-06-19,0.0
2019-06-20,0.2369105248024361
2019-06-21,1.2963829171500851
2019-06-24,0.0424220862068613
2019-06-25,-0.2332354775024914
2019-06-26,-0.2266896590549127
2019-06-27,0.0922981209371398
2019-06-28,-1.7095819267003098
2019-07-01,1.371247137325149
2019-07-02,0.9326481427904598
2019-07-03,-1.4812725346178723
2019-07-05,0.0214826976884463
2019-07-08,0.0357909806728784
2019-07-09,0.901608270907861
2019-07-10,-0.4113131592249353
2019-07-11,0.398773438098976
2019-07-12,0.1063905223083638
2019-07-15,-0.1558787873126799
2019-07-16,0.8586501614755049
2019-07-17,0.337713824872532
