Date,gold_close,gold_high,gold_low,gold_open,gold_vol,dxy_close,vix_close,yield_close,sp500_close,oil_close
2015-02-05,1262.0,1272.5999755859375,1257.800048828125,1271.800048828125,133,94.6999969482422,16.850000381469727,1.815000057220459,2062.52001953125,50.47999954223633
2015-02-06,1233.9000244140625,1267.5999755859375,1228.0,1265.0,432,94.6999969482422,17.290000915527344,1.937999963760376,2055.469970703125,51.68999862670898
2015-02-09,1240.800048828125,1242.300048828125,1235.4000244140625,1237.5,319,94.4499969482422,18.549999237060547,1.9479999542236328,2046.739990234375,52.86000061035156
2015-02-10,1231.5999755859375,1245.0,1231.199951171875,1237.5,231,94.76000213623048,17.229999542236328,1.991000056266785,2068.590087890625,50.02000045776367
2015-02-11,1219.0,1237.4000244140625,1219.0,1233.300048828125,102,94.98999786376952,16.959999084472656,1.9880000352859497,2068.530029296875,48.84000015258789
2015-02-12,1220.0999755859375,1229.800048828125,1217.9000244140625,1217.9000244140625,99,94.08999633789062,15.34000015258789,1.9859999418258667,2088.47998046875,51.209999084472656
2015-02-13,1226.5,1232.800048828125,1222.199951171875,1222.199951171875,65,94.1999969482422,14.6899995803833,2.0209999084472656,2096.989990234375,52.77999877929688
2015-02-17,1208.0999755859375,1234.0,1203.0,1227.699951171875,204,94.05999755859376,15.800000190734863,2.1449999809265137,2100.340087890625,53.52999877929688
2015-02-18,1199.699951171875,1210.199951171875,1197.800048828125,1207.0999755859375,147,94.1999969482422,15.449999809265137,2.065999984741211,2099.679931640625,52.13999938964844
2015-02-19,1207.0999755859375,1220.0,1205.0,1216.5,65,94.4000015258789,15.289999961853027,2.11299991607666,2097.449951171875,51.15999984741211
2015-02-20,1204.4000244140625,1213.0999755859375,1199.0999755859375,1206.5,51,94.25,14.300000190734863,2.132999897003174,2110.300048828125,50.34000015258789
2015-02-23,1200.300048828125,1203.300048828125,1191.5999755859375,1201.300048828125,268,94.56999969482422,14.5600004196167,2.059000015258789,2109.659912109375,49.45000076293945
2015-02-24,1196.9000244140625,1203.5,1193.800048828125,1203.4000244140625,151,94.48999786376952,13.6899995803833,1.9880000352859497,2115.47998046875,49.27999877929688
2015-02-25,1201.0,1204.5999755859375,1201.0,1204.300048828125,570,94.20999908447266,13.84000015258789,1.968999981880188,2113.860107421875,50.9900016784668
2015-02-26,1209.5999755859375,1219.0,1204.800048828125,1204.800048828125,560,95.29000091552734,13.90999984741211,2.0160000324249268,2110.739990234375,48.16999816894531
2015-02-27,1212.5999755859375,1217.800048828125,1204.5,1207.699951171875,195,95.25,13.34000015258789,2.002000093460083,2104.5,49.7599983215332
2015-03-02,1207.699951171875,1222.699951171875,1204.9000244140625,1214.300048828125,124,95.45999908447266,13.039999961853027,2.0840001106262207,2117.389892578125,49.59000015258789
2015-03-03,1204.0,1212.0,1195.0,1201.5,51,95.37999725341795,13.859999656677246,2.121999979019165,2107.780029296875,50.52000045776367
2015-03-04,1200.5999755859375,1206.9000244140625,1198.0,1204.800048828125,27,95.97000122070312,14.229999542236328,2.122999906539917,2098.530029296875,51.52999877929688
2015-03-05,1195.9000244140625,1205.4000244140625,1195.9000244140625,1201.699951171875,29,96.37999725341795,14.039999961853027,2.111999988555908,2101.0400390625,50.7599983215332
2015-03-06,1164.0999755859375,1195.699951171875,1163.699951171875,1195.0,168,97.62000274658205,15.199999809265137,2.240000009536743,2071.260009765625,49.61000061035156
2015-03-09,1166.4000244140625,1174.199951171875,1166.300048828125,1169.4000244140625,45,97.58999633789062,15.0600004196167,2.194999933242798,2079.429931640625,50.0
2015-03-10,1160.0999755859375,1168.4000244140625,1156.5,1166.4000244140625,94,98.62000274658205,16.690000534057617,2.125999927520752,2044.1600341796875,48.290000915527344
2015-03-11,1150.699951171875,1162.0,1147.699951171875,1162.0,74,99.8000030517578,16.8700008392334,2.108999967575073,2040.239990234375,48.16999816894531
2015-03-12,1152.0999755859375,1160.5,1149.699951171875,1155.4000244140625,63,99.1500015258789,15.420000076293944,2.095999956130981,2065.949951171875,47.04999923706055
2015-03-13,1152.5999755859375,1159.199951171875,1152.5999755859375,1158.199951171875,44,100.33000183105467,16.0,2.111999988555908,2053.39990234375,44.84000015258789
2015-03-16,1153.300048828125,1162.300048828125,1150.0999755859375,1159.699951171875,56,99.5999984741211,15.609999656677246,2.0980000495910645,2081.18994140625,43.880001068115234
2015-03-17,1148.300048828125,1158.199951171875,1144.300048828125,1153.5999755859375,71,99.58999633789062,15.65999984741211,2.058000087738037,2074.280029296875,43.459999084472656
2015-03-18,1151.4000244140625,1174.300048828125,1147.0,1148.699951171875,112,98.5500030517578,13.970000267028809,1.950999975204468,2099.5,44.65999984741211
2015-03-19,1169.0999755859375,1171.5999755859375,1159.300048828125,1171.5999755859375,39,99.0999984741211,14.06999969482422,1.9769999980926516,2089.27001953125,43.959999084472656
2015-03-20,1184.800048828125,1185.4000244140625,1171.0,1171.0,54,97.91000366210938,13.020000457763672,1.9299999475479128,2108.10009765625,45.720001220703125
2015-03-23,1188.0,1188.0,1181.199951171875,1181.5999755859375,5,97.02999877929688,13.40999984741211,1.9149999618530276,2104.419921875,47.45000076293945
2015-03-24,1191.699951171875,1193.0,1186.0,1188.0,411,97.19000244140624,13.619999885559082,1.878000020980835,2091.5,47.5099983215332
2015-03-25,1197.300048828125,1199.199951171875,1192.5,1192.5,11,96.9800033569336,15.4399995803833,1.919999957084656,2061.050048828125,49.209999084472656
2015-03-26,1205.0999755859375,1213.699951171875,1198.199951171875,1198.199951171875,68,97.44000244140624,15.800000190734863,2.006999969482422,2056.14990234375,51.43000030517578
2015-03-27,1199.800048828125,1199.800048828125,1196.300048828125,1197.0,172260,97.29000091552734,15.06999969482422,1.9479999542236328,2061.02001953125,48.869998931884766
2015-03-30,1184.800048828125,1198.5,1181.5999755859375,1198.0,37990,97.9800033569336,14.510000228881836,1.963000059127808,2086.239990234375,48.68000030517578
2015-03-31,1183.0999755859375,1190.0999755859375,1178.199951171875,1185.800048828125,3409,98.36000061035156,15.289999961853027,1.934000015258789,2067.889892578125,47.59999847412109
2015-04-01,1208.0999755859375,1208.199951171875,1181.0,1182.9000244140625,1632,98.19000244140624,15.109999656677246,1.868000030517578,2059.68994140625,50.09000015258789
2015-04-02,1200.9000244140625,1205.699951171875,1194.800048828125,1204.0,1684,97.44000244140624,14.670000076293944,1.9040000438690183,2066.9599609375,49.13999938964844
2015-04-06,1218.5999755859375,1224.199951171875,1209.9000244140625,1209.9000244140625,343,97.11000061035156,14.739999771118164,1.9040000438690183,2080.6201171875,52.13999938964844
2015-04-07,1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,406,97.83000183105467,14.779999732971191,1.89300000667572,2076.330078125,53.97999954223633
2015-04-08,1203.0999755859375,1211.4000244140625,1197.5999755859375,1208.9000244140625,236,98.06999969482422,13.979999542236328,1.8949999809265137,2081.89990234375,50.41999816894531
2015-04-09,1193.5999755859375,1202.5,1193.0,1201.699951171875,521,99.16000366210938,13.09000015258789,1.9579999446868896,2091.179931640625,50.790000915527344
2015-04-10,1204.5999755859375,1209.5999755859375,1195.800048828125,1195.800048828125,202,99.38999938964844,12.579999923706056,1.950999975204468,2102.06005859375,51.63999938964844
2015-04-13,1199.300048828125,1208.0999755859375,1198.300048828125,1208.0999755859375,424,99.48999786376952,13.9399995803833,1.9390000104904173,2092.429931640625,51.90999984741211
2015-04-14,1192.800048828125,1200.5999755859375,1184.0999755859375,1198.800048828125,546,98.76000213623048,13.670000076293944,1.9040000438690183,2095.840087890625,53.290000915527344
2015-04-15,1201.5,1203.0999755859375,1188.5999755859375,1194.5999755859375,196,98.33000183105467,12.84000015258789,1.899999976158142,2106.6298828125,56.38999938964844
2015-04-16,1198.0,1208.5,1194.5999755859375,1204.300048828125,199,97.41999816894533,12.600000381469728,1.878000020980835,2104.989990234375,56.709999084472656
2015-04-17,1202.9000244140625,1206.0,1200.199951171875,1200.199951171875,21,97.5199966430664,13.890000343322754,1.850000023841858,2081.179931640625,55.7400016784668
2015-04-20,1193.5,1206.9000244140625,1191.0,1205.699951171875,67,97.94000244140624,13.300000190734863,1.8949999809265137,2100.39990234375,56.380001068115234
2015-04-21,1202.9000244140625,1202.9000244140625,1192.800048828125,1193.199951171875,33,97.9800033569336,13.25,1.9160000085830688,2097.2900390625,55.2599983215332
2015-04-22,1186.9000244140625,1202.5999755859375,1185.199951171875,1199.0999755859375,93,98.0199966430664,12.710000038146973,1.972000002861023,2107.9599609375,56.15999984741211
2015-04-23,1194.4000244140625,1197.0,1186.0999755859375,1187.199951171875,331,97.27999877929688,12.479999542236328,1.9470000267028809,2112.929931640625,57.7400016784668
2015-04-24,1175.199951171875,1194.699951171875,1174.5999755859375,1192.300048828125,52,96.91999816894533,12.289999961853027,1.9170000553131104,2117.68994140625,57.150001525878906
2015-04-27,1203.300048828125,1206.699951171875,1181.4000244140625,1182.300048828125,194,96.7699966430664,13.119999885559082,1.924000024795532,2108.919921875,56.9900016784668
2015-04-28,1214.0,1214.0,1199.699951171875,1199.699951171875,401,96.08999633789062,12.40999984741211,1.9730000495910645,2114.760009765625,57.060001373291016
2015-04-29,1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,114,95.12000274658205,13.390000343322754,2.0350000858306885,2106.85009765625,58.58000183105469
2015-04-30,1182.4000244140625,1205.9000244140625,1176.699951171875,1203.0999755859375,143,94.5999984741211,14.550000190734863,2.0460000038146973,2085.510009765625,59.630001068115234
2015-05-01,1174.5,1178.0999755859375,1170.0,1178.0999755859375,23,95.3000030517578,12.699999809265137,2.117000102996826,2108.2900390625,59.150001525878906
2015-05-04,1186.800048828125,1189.4000244140625,1177.5,1177.5,38,95.4800033569336,12.850000381469728,2.134999990463257,2114.489990234375,58.93000030517578
2015-05-05,1193.199951171875,1198.699951171875,1186.9000244140625,1187.5,48,95.12999725341795,14.3100004196167,2.1760001182556152,2089.4599609375,60.400001525878906
2015-05-06,1190.300048828125,1194.5999755859375,1189.9000244140625,1194.5,14,94.12999725341795,15.149999618530272,2.240000009536743,2080.14990234375,60.93000030517578
2015-05-07,1182.4000244140625,1186.0,1179.699951171875,1181.5,44,94.62000274658205,15.130000114440918,2.184000015258789,2088.0,58.93999862670898
2015-05-08,1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,51,94.79000091552734,12.859999656677246,2.150000095367432,2116.10009765625,59.38999938964844
2015-05-11,1183.199951171875,1190.5,1179.300048828125,1189.699951171875,26,95.01000213623048,13.850000381469728,2.2739999294281006,2105.330078125,59.25
2015-05-12,1192.5999755859375,1194.800048828125,1189.699951171875,1194.5999755859375,10,94.52999877929688,13.859999656677246,2.259999990463257,2099.1201171875,60.75
2015-05-13,1218.4000244140625,1218.4000244140625,1191.0,1192.699951171875,34,93.62000274658205,13.760000228881836,2.282000064849853,2098.47998046875,60.5
2015-05-14,1225.4000244140625,1225.5999755859375,1214.5,1214.5,35,93.36000061035156,12.739999771118164,2.239000082015991,2121.10009765625,59.880001068115234
2015-05-15,1225.5,1225.5,1214.800048828125,1218.5,12,93.13999938964844,12.380000114440918,2.1410000324249268,2122.72998046875,59.68999862670898
2015-05-18,1227.800048828125,1228.0999755859375,1222.5999755859375,1224.5,8,94.19000244140624,12.729999542236328,2.2279999256134038,2129.199951171875,59.43000030517578
2015-05-19,1206.9000244140625,1223.9000244140625,1206.0,1223.9000244140625,9,95.2699966430664,12.850000381469728,2.26200008392334,2127.830078125,57.2599983215332
2015-05-20,1208.9000244140625,1210.800048828125,1205.0999755859375,1205.0999755859375,11,95.4499969482422,12.880000114440918,2.250999927520752,2125.85009765625,58.97999954223633
2015-05-21,1204.4000244140625,1204.5,1203.699951171875,1204.5,43,95.26000213623048,12.109999656677246,2.184999942779541,2130.820068359375,60.720001220703125
2015-05-22,1204.300048828125,1211.9000244140625,1204.300048828125,1211.5999755859375,8,96.01000213623048,12.130000114440918,2.2149999141693115,2126.06005859375,59.720001220703125
2015-05-26,1187.199951171875,1193.5999755859375,1186.0,1193.5999755859375,40,97.3000030517578,14.0600004196167,2.13700008392334,2104.199951171875,58.02999877929688
2015-05-27,1185.9000244140625,1185.9000244140625,1185.9000244140625,1185.9000244140625,200216,97.37000274658205,13.270000457763672,2.134999990463257,2123.47998046875,57.5099983215332
2015-05-28,1188.0999755859375,1192.0,1179.5999755859375,1187.0999755859375,52705,96.97000122070312,13.3100004196167,2.130000114440918,2120.7900390625,57.68000030517578
2015-05-29,1189.4000244140625,1193.300048828125,1185.699951171875,1187.800048828125,4748,96.91000366210938,13.84000015258789,2.095000028610229,2107.389892578125,60.29999923706055
2015-06-01,1188.300048828125,1204.0,1184.300048828125,1190.5999755859375,1236,97.38999938964844,13.970000267028809,2.191999912261963,2111.72998046875,60.20000076293945
2015-06-02,1194.0999755859375,1194.300048828125,1186.0,1189.0,1003,95.83999633789062,14.239999771118164,2.2660000324249268,2109.60009765625,61.2599983215332
2015-06-03,1184.699951171875,1193.9000244140625,1179.0999755859375,1193.9000244140625,630,95.47000122070312,13.65999984741211,2.365999937057495,2114.070068359375,59.63999938964844
2015-06-04,1174.9000244140625,1185.300048828125,1173.0,1184.9000244140625,447,95.45999908447266,14.710000038146973,2.306999921798706,2095.840087890625,58.0
2015-06-05,1167.800048828125,1177.300048828125,1164.0,1176.4000244140625,390,96.30999755859376,14.210000038146973,2.4019999504089355,2092.830078125,59.130001068115234
2015-06-08,1173.199951171875,1176.0999755859375,1169.0999755859375,1169.5,173,95.3000030517578,15.289999961853027,2.38100004196167,2079.280029296875,58.13999938964844
2015-06-09,1177.300048828125,1180.300048828125,1172.699951171875,1172.9000244140625,144,95.16999816894533,14.470000267028809,2.4170000553131104,2080.14990234375,60.13999938964844
2015-06-10,1186.0999755859375,1190.0999755859375,1175.5999755859375,1176.0999755859375,295,94.6500015258789,13.220000267028809,2.4779999256134038,2105.199951171875,61.43000030517578
2015-06-11,1179.9000244140625,1183.199951171875,1174.4000244140625,1183.199951171875,69,94.9800033569336,12.850000381469728,2.382999897003174,2108.860107421875,60.77000045776367
2015-06-12,1178.800048828125,1181.199951171875,1176.199951171875,1180.4000244140625,141,94.97000122070312,13.779999732971191,2.384999990463257,2094.110107421875,59.959999084472656
2015-06-15,1185.300048828125,1188.5,1172.699951171875,1179.9000244140625,102,94.80999755859376,15.390000343322754,2.3580000400543213,2084.429931640625,59.52000045776367
2015-06-16,1180.5,1186.5,1175.9000244140625,1186.5,29,95.0,14.8100004196167,2.318000078201294,2096.2900390625,59.970001220703125
2015-06-17,1176.4000244140625,1186.300048828125,1174.9000244140625,1177.5999755859375,168,94.3000030517578,14.5,2.305999994277954,2100.43994140625,59.91999816894531
2015-06-18,1201.5,1202.0,1183.4000244140625,1183.4000244140625,130,94.04000091552734,13.1899995803833,2.3510000705718994,2121.239990234375,60.45000076293945
2015-06-19,1201.5,1203.0999755859375,1199.699951171875,1199.699951171875,142,94.08999633789062,13.960000038146973,2.2669999599456787,2109.989990234375,59.61000061035156
2015-06-22,1183.699951171875,1197.800048828125,1182.699951171875,1197.800048828125,30,94.33000183105467,12.739999771118164,2.359999895095825,2122.85009765625,59.68000030517578
2015-06-23,1176.199951171875,1186.0,1176.199951171875,1183.800048828125,60,95.43000030517578,12.109999656677246,2.4089999198913574,2124.199951171875,61.0099983215332
2015-06-24,1172.5999755859375,1176.5999755859375,1170.699951171875,1176.5999755859375,263,95.26000213623048,13.260000228881836,2.371000051498413,2108.580078125,60.27000045776367
2015-06-25,1171.5,1175.9000244140625,1171.5,1175.800048828125,95,95.19000244140624,14.010000228881836,2.3929998874664307,2102.31005859375,59.70000076293945
2015-06-26,1172.9000244140625,1172.9000244140625,1170.5,1170.5,308,95.47000122070312,14.020000457763672,2.4760000705718994,2101.489990234375,59.630001068115234
2015-06-29,1178.5,1186.0,1173.800048828125,1185.0999755859375,174,94.79000091552734,18.850000381469727,2.3310000896453857,2057.639892578125,58.33000183105469
2015-06-30,1171.5,1176.4000244140625,1166.5999755859375,1176.300048828125,223,95.48999786376952,18.229999542236328,2.3350000381469727,2063.110107421875,59.470001220703125
2015-07-01,1169.0,1173.0999755859375,1166.5999755859375,1173.0999755859375,455,96.30999755859376,16.09000015258789,2.4179999828338623,2077.419921875,56.959999084472656
2015-07-02,1163.0,1168.0999755859375,1155.5,1166.4000244140625,316,96.11000061035156,16.790000915527344,2.3929998874664307,2076.780029296875,56.93000030517578
2015-07-06,1172.9000244140625,1173.0,1162.199951171875,1171.0999755859375,634,96.3000030517578,17.010000228881836,2.2780001163482666,2068.760009765625,52.52999877929688
2015-07-07,1152.4000244140625,1166.800048828125,1149.5,1166.800048828125,469,96.87000274658205,16.09000015258789,2.2309999465942383,2081.340087890625,52.33000183105469
2015-07-08,1163.300048828125,1163.300048828125,1146.4000244140625,1152.5999755859375,65,96.29000091552734,19.65999984741211,2.2060000896453857,2046.6800537109373,51.650001525878906
2015-07-09,1159.0,1163.5999755859375,1154.800048828125,1154.800048828125,65,96.61000061035156,19.96999931335449,2.3010001182556152,2051.31005859375,52.77999877929688
2015-07-10,1157.699951171875,1161.4000244140625,1157.5,1160.0999755859375,27,96.02999877929688,16.829999923706055,2.4170000553131104,2076.6201171875,52.7400016784668
2015-07-13,1155.199951171875,1159.0,1151.199951171875,1159.0,14,96.86000061035156,13.899999618530272,2.430000066757202,2099.60009765625,52.20000076293945
2015-07-14,1153.300048828125,1157.199951171875,1153.0,1157.199951171875,39,96.63999938964844,13.369999885559082,2.3989999294281006,2108.949951171875,53.040000915527344
2015-07-15,1147.199951171875,1154.0,1144.800048828125,1154.0,15,97.12999725341795,13.229999542236328,2.3499999046325684,2107.39990234375,51.40999984741211
2015-07-16,1143.800048828125,1146.199951171875,1142.9000244140625,1146.199951171875,14,97.66000366210938,12.109999656677246,2.351999998092652,2124.2900390625,50.90999984741211
2015-07-17,1131.800048828125,1144.0,1130.199951171875,1144.0,120,97.86000061035156,11.949999809265137,2.3489999771118164,2126.639892578125,50.88999938964844
2015-07-20,1106.699951171875,1130.699951171875,1095.0999755859375,1130.4000244140625,189,98.02999877929688,12.25,2.371999979019165,2128.280029296875,50.150001525878906
2015-07-21,1103.4000244140625,1106.4000244140625,1097.0999755859375,1097.0999755859375,118,97.33000183105467,12.220000267028809,2.3399999141693115,2119.2099609375,50.36000061035156
2015-07-22,1091.4000244140625,1095.0,1086.0,1093.0,46,97.5999984741211,12.119999885559082,2.322000026702881,2114.14990234375,49.18999862670898
2015-07-23,1094.0,1097.5999755859375,1087.800048828125,1097.4000244140625,64,97.12000274658205,12.640000343322754,2.2769999504089355,2102.14990234375,48.45000076293945
2015-07-24,1085.5999755859375,1100.699951171875,1078.5999755859375,1078.5999755859375,52,97.23999786376952,13.739999771118164,2.2709999084472656,2079.64990234375,48.13999938964844
2015-07-27,1096.5,1102.5,1093.9000244140625,1100.0,19,96.5,15.600000381469728,2.2279999256134038,2067.639892578125,47.38999938964844
2015-07-28,1096.300048828125,1097.699951171875,1096.300048828125,1097.199951171875,31,96.7699966430664,13.4399995803833,2.25,2093.25,47.97999954223633
2015-07-29,1092.699951171875,1096.9000244140625,1092.699951171875,1096.4000244140625,159142,96.9800033569336,12.5,2.2790000438690186,2108.570068359375,48.790000915527344
2015-07-30,1088.4000244140625,1097.5,1081.0,1096.0999755859375,49298,97.55999755859376,12.130000114440918,2.2679998874664307,2108.6298828125,48.52000045776367
2015-07-31,1094.9000244140625,1102.800048828125,1079.0999755859375,1087.699951171875,5700,97.37000274658205,12.119999885559082,2.2049999237060547,2103.840087890625,47.119998931884766
2015-08-03,1089.4000244140625,1097.0999755859375,1085.0,1095.5,2418,97.48999786376952,12.5600004196167,2.150000095367432,2098.0400390625,45.16999816894531
2015-08-04,1090.699951171875,1093.9000244140625,1080.5,1085.0999755859375,1139,97.93000030517578,13.0,2.2109999656677246,2093.320068359375,45.7400016784668
2015-08-05,1085.699951171875,1090.5999755859375,1082.5,1086.5,1207,97.95999908447266,12.510000228881836,2.2679998874664307,2099.840087890625,45.150001525878906
2015-08-06,1090.199951171875,1092.199951171875,1083.5999755859375,1084.4000244140625,269,97.83000183105467,13.770000457763672,2.233999967575073,2083.56005859375,44.65999984741211
2015-08-07,1094.0999755859375,1098.300048828125,1081.699951171875,1088.9000244140625,614,97.55999755859376,13.390000343322754,2.174999952316284,2077.570068359375,43.869998931884766
2015-08-10,1104.199951171875,1107.5999755859375,1089.5,1093.199951171875,900,97.16000366210938,12.229999542236328,2.23799991607666,2104.179931640625,44.959999084472656
2015-08-11,1107.5999755859375,1116.699951171875,1094.0,1103.800048828125,997,97.29000091552734,13.710000038146973,2.13700008392334,2084.070068359375,43.08000183105469
2015-08-12,1123.199951171875,1124.5,1101.5,1106.0,797,96.26000213623048,13.609999656677246,2.130000114440918,2086.050048828125,43.29999923706055
2015-08-13,1115.699951171875,1124.300048828125,1113.0,1124.300048828125,441,96.4499969482422,13.489999771118164,2.188999891281128,2083.389892578125,42.22999954223633
2015-08-14,1112.9000244140625,1118.800048828125,1112.5,1113.9000244140625,908,96.56999969482422,12.829999923706056,2.196000099182129,2091.5400390625,42.5
2015-08-17,1118.5999755859375,1122.0,1113.800048828125,1113.800048828125,399,96.81999969482422,13.020000457763672,2.150000095367432,2102.43994140625,41.869998931884766
2015-08-18,1117.0999755859375,1118.4000244140625,1110.0,1118.199951171875,475,96.97000122070312,13.789999961853027,2.196000099182129,2096.919921875,42.619998931884766
2015-08-19,1128.0999755859375,1134.300048828125,1116.800048828125,1117.0,348,96.45999908447266,15.25,2.128999948501587,2079.610107421875,40.79999923706055
2015-08-20,1153.0,1153.300048828125,1132.800048828125,1132.800048828125,409,95.75,19.13999938964844,2.0840001106262207,2035.72998046875,41.13999938964844
2015-08-21,1159.5999755859375,1166.5,1150.5,1154.0999755859375,261,94.83000183105467,28.030000686645508,2.053999900817871,1970.8900146484373,40.45000076293945
2015-08-24,1153.4000244140625,1169.0,1147.5,1164.0,299,93.30999755859376,40.7400016784668,1.996999979019165,1893.2099609375,38.2400016784668
2015-08-25,1138.199951171875,1155.5,1134.0,1151.5,217,94.52999877929688,36.02000045776367,2.132999897003174,1867.6099853515625,39.310001373291016
2015-08-26,1124.5999755859375,1143.0,1119.5999755859375,1139.199951171875,116,95.0999984741211,30.31999969482422,2.171999931335449,1940.510009765625,38.59999847412109
2015-08-27,1122.4000244140625,1127.4000244140625,1118.4000244140625,1127.199951171875,564,95.61000061035156,26.100000381469727,2.1679999828338623,1987.6600341796875,42.560001373291016
2015-08-28,1133.0999755859375,1139.0,1123.5999755859375,1125.300048828125,279,96.11000061035156,26.049999237060547,2.186000108718872,1988.8699951171875,45.220001220703125
2015-08-31,1131.5999755859375,1134.0,1124.800048828125,1131.0999755859375,194,95.9499969482422,28.43000030517578,2.200000047683716,1972.1800537109373,49.20000076293945
2015-09-01,1138.699951171875,1144.699951171875,1133.5,1133.5,375,95.4499969482422,31.399999618530277,2.171999931335449,1913.8499755859373,45.40999984741211
2015-09-02,1132.5,1140.4000244140625,1130.800048828125,1137.300048828125,201,95.83000183105467,26.09000015258789,2.193000078201294,1948.8599853515625,46.25
2015-09-03,1123.699951171875,1132.9000244140625,1120.300048828125,1130.300048828125,122,96.41000366210938,25.61000061035156,2.1679999828338623,1951.1300048828125,46.75
2015-09-04,1120.5999755859375,1125.199951171875,1116.199951171875,1123.4000244140625,51,96.2300033569336,27.799999237060547,2.128000020980835,1921.219970703125,46.04999923706055
2015-09-08,1120.4000244140625,1124.300048828125,1116.4000244140625,1119.800048828125,138,95.87999725341795,24.899999618530277,2.194000005722046,1969.4100341796875,45.93999862670898
2015-09-09,1102.199951171875,1123.5,1102.0999755859375,1123.5,150,96.01000213623048,26.229999542236328,2.180999994277954,1942.0400390625,44.150001525878906
2015-09-10,1109.5,1113.5,1105.5,1107.300048828125,56,95.45999908447266,24.3700008392334,2.2219998836517334,1952.2900390625,45.91999816894531
