Date,gold_close,gold_high,gold_low,gold_open,gold_vol,dxy_close,vix_close,yield_close,sp500_close,oil_close,gold_return,sp500_return,gold_vol_30d,abs_return,gold_close_ret,dxy_close_ret,vix_close_ret,yield_close_ret,sp500_close_ret,oil_close_ret
2015-01-28,1285.9000244140625,1286.800048828125,1285.9000244140625,1285.9000244140625,180387,94.47000122070312,20.440000534057617,1.7239999771118164,2002.1600341796875,44.45000076293945,-0.004490150171911567,-0.013495609366348305,18.419270748750478,0.004490150171911567,-0.44901501719115666,0.47862645575822427,0.0,0.0,-1.3495609366348305,-3.8503110467709267
2015-01-29,1254.5999755859375,1285.4000244140625,1251.0,1283.300048828125,67983,94.77999877929688,18.76000022888184,1.7510000467300415,2021.25,44.52999877929688,-0.02434096604235414,0.009534685287099887,18.419270748750478,0.02434096604235414,0.0,0.3281439129756425,-8.219179360472717,1.5661293489955819,0.9534685287099887,0.179973037085146
2015-01-30,1278.5,1284.300048828125,1257.0,1258.0,8626,94.8000030517578,20.96999931335449,1.6749999523162842,1994.989990234375,48.2400016784668,0.019049916211659745,-0.012991965252009852,18.419270748750478,0.019049916211659745,1.9049916211659745,0.02110600624452008,11.780378771372613,-4.3403822036262145,-1.2991965252009852,0.0
2015-02-02,1276.199951171875,1284.0999755859375,1266.0,1284.0999755859375,1654,94.5,19.43000030517578,1.6729999780654907,2020.8499755859373,49.56999969482422,-0.0017990213751466477,0.012962463710669558,18.419270748750478,0.0017990213751466477,-0.17990213751466477,-0.31645890516902586,-7.343820021958603,-0.11940145120766799,1.2962463710669558,2.757043884911603
2015-02-03,1259.699951171875,1284.699951171875,1255.300048828125,1273.5,2380,93.5999984741211,17.329999923706055,1.7799999713897705,2050.030029296875,53.04999923706055,-0.01292900848714873,0.014439495293299576,18.419270748750478,0.01292900848714873,-1.292900848714873,-0.9523825670676223,-10.808030614957465,0.0,1.4439495293299576,0.0
2015-02-04,1263.800048828125,1271.5999755859375,1256.800048828125,1262.0,668,93.98999786376952,18.32999992370605,1.7970000505447388,2041.510009765625,48.45000076293945,0.00325482084240436,-0.0041560462088314765,18.419270748750478,0.00325482084240436,0.325482084240436,0.4166660213742013,5.77034047549001,0.9550606420344554,-0.41560462088314765,0.0
2015-02-05,1262.0,1272.5999755859375,1257.800048828125,1271.800048828125,133,94.6999969482422,16.850000381469727,1.815000057220459,2062.52001953125,50.47999954223633,-0.001424314573966079,0.010291406686777416,18.419270748750478,0.001424314573966079,-0.1424314573966079,0.7553985536862928,-8.074192844497796,1.0016697924000395,1.0291406686777416,4.189883895419189
2015-02-06,1233.9000244140625,1267.5999755859375,1228.0,1265.0,432,94.6999969482422,17.290000915527344,1.937999963760376,2055.469970703125,51.68999862670898,-0.0222662247115194,-0.0034181723141418763,18.419270748750478,0.0222662247115194,0.0,0.0,2.6112790747559567,0.0,-0.34181723141418763,2.39698711459031
2015-02-09,1240.800048828125,1242.300048828125,1235.4000244140625,1237.5,319,94.4499969482422,18.549999237060547,1.9479999542236328,2046.739990234375,52.86000061035156,0.00559204496112975,-0.004247194360987749,18.419270748750478,0.00559204496112975,0.559204496112975,-0.2639915607775989,7.2874392991018055,0.5159953895898628,-0.42471943609877494,2.263497803689307
2015-02-10,1231.5999755859375,1245.0,1231.199951171875,1237.5,231,94.76000213623048,17.229999542236328,1.991000056266785,2068.590087890625,50.02000045776367,-0.0074146299807744676,0.010675561019232394,18.419270748750478,0.0074146299807744676,-0.7414629980774468,0.3282214907409209,-7.1159016124756835,2.2073974873520807,1.0675561019232394,-5.372682784327731
2015-02-11,1219.0,1237.4000244140625,1219.0,1233.300048828125,102,94.98999786376952,16.959999084472656,1.9880000352859497,2068.530029296875,48.84000015258789,-0.010230574728570474,-2.903358867545336e-05,18.419270748750478,0.010230574728570474,-1.0230574728570474,0.24271393241253048,-1.5670369410156537,-0.15067910075604596,-0.002903358867545336,-2.3590569659673655
2015-02-12,1220.0999755859375,1229.800048828125,1217.9000244140625,1217.9000244140625,99,94.08999633789062,15.34000015258789,1.9859999418258667,2088.47998046875,51.209999084472656,0.0009023589712366942,0.009644506431775834,18.419270748750478,0.0009023589712366942,0.09023589712366942,-0.9474697822076328,-9.551881010229057,-0.10060832115605933,0.9644506431775834,4.8525776504511065
2015-02-13,1226.5,1232.800048828125,1222.199951171875,1222.199951171875,65,94.1999969482422,14.6899995803833,2.0209999084472656,2096.989990234375,52.77999877929688,0.005245491797497115,0.004074738491730789,18.419270748750478,0.005245491797497115,0.5245491797497115,0.11690999535864943,-4.237291823591893,1.762334725408965,0.40747384917307894,3.065806918360714
2015-02-17,1208.0999755859375,1234.0,1203.0,1227.699951171875,204,94.05999755859376,15.800000190734863,2.1449999809265137,2100.340087890625,53.52999877929688,-0.015002058225896842,0.0015975744623728527,18.419270748750478,0.015002058225896842,-1.5002058225896842,-0.1486193144203174,7.556165024223915,0.0,0.15975744623728527,1.4209928331680555
2015-02-18,1199.699951171875,1210.199951171875,1197.800048828125,1207.0999755859375,147,94.1999969482422,15.449999809265137,2.065999984741211,2099.679931640625,52.13999938964844,-0.00695308714826226,-0.0003143092177338991,18.024334640934374,0.00695308714826226,-0.695308714826226,0.1488405201809817,-2.2151922610416652,-3.6829835378916598,-0.03143092177338991,-2.596673680825934
2015-02-19,1207.0999755859375,1220.0,1205.0,1216.5,65,94.4000015258789,15.289999961853027,2.11299991607666,2097.449951171875,51.15999984741211,0.0061682293200346905,-0.0010620573331896477,17.713682647165605,0.0061682293200346905,0.616822932003469,0.21231909141843364,-1.0355977306624964,2.274924089185637,-0.10620573331896477,-1.8795541881630573
2015-02-20,1204.4000244140625,1213.0999755859375,1199.0999755859375,1206.5,51,94.25,14.300000190734863,2.132999897003174,2110.300048828125,50.34000015258789,-0.0022367253968044176,0.006126533626735764,17.60538874887479,0.0022367253968044176,-0.22367253968044176,-0.15889991891343547,-6.474818663100789,0.9465206682851557,0.6126533626735764,-1.6028141072516044
2015-02-23,1200.300048828125,1203.300048828125,1191.5999755859375,1201.300048828125,268,94.56999969482422,14.5600004196167,2.059000015258789,2109.659912109375,49.45000076293945,-0.0034041643165294566,-0.0003033391953459752,17.624745459367585,0.0034041643165294566,-0.34041643165294566,0.33952222262516596,1.8181833945029924,-3.4692867003112915,-0.03033391953459752,-1.767976533473814
2015-02-24,1196.9000244140625,1203.5,1193.800048828125,1203.4000244140625,151,94.48999786376952,13.6899995803833,1.9880000352859497,2115.47998046875,49.27999877929688,-0.002832645401774303,0.002758770892866691,17.53253649727297,0.002832645401774303,-0.2832645401774303,-0.08459535932416884,-5.9752803170338264,-3.4482748638501426,0.2758770892866691,-0.3437856036798692
2015-02-25,1201.0,1204.5999755859375,1201.0,1204.300048828125,570,94.20999908447266,13.84000015258789,1.968999981880188,2113.860107421875,50.9900016784668,0.003425495448498017,-0.0007657236475081541,17.054991401243797,0.003425495448498017,0.3425495448498017,-0.2963263685332618,1.0956944981906913,-0.9557370758813244,-0.07657236475081541,3.4699735014772415
2015-02-26,1209.5999755859375,1219.0,1204.800048828125,1204.800048828125,560,95.29000091552734,13.90999984741211,2.0160000324249268,2110.739990234375,48.16999816894531,0.007160679089040389,-0.001476028227480719,17.202033231727366,0.007160679089040389,0.7160679089040389,0.0,0.5057781362172165,2.387001065376282,-0.1476028227480719,0.0
2015-02-27,1212.5999755859375,1217.800048828125,1204.5,1207.699951171875,195,95.25,13.34000015258789,2.002000093460083,2104.5,49.7599983215332,0.0024801587802172342,-0.0029563045487578377,17.224528763702647,0.0024801587802172342,0.24801587802172342,-0.04197808284502891,-4.0977692385112725,-0.694441405737678,-0.29563045487578377,3.3008100747924596
2015-03-02,1207.699951171875,1222.699951171875,1204.9000244140625,1214.300048828125,124,95.45999908447266,13.039999961853027,2.0840001106262207,2117.389892578125,49.59000015258789,-0.004040924057989392,0.006124919257840311,15.514906218414529,0.004040924057989392,-0.40409240579893924,0.22047147976131942,-2.2488769662919794,4.095904762142943,0.6124919257840311,-0.34163620313416576
2015-03-03,1204.0,1212.0,1195.0,1201.5,51,95.37999725341795,13.859999656677246,2.121999979019165,2107.780029296875,50.52000045776367,-0.003063634446854757,-0.0045385421527393,15.155293624989467,0.003063634446854757,-0.3063634446854757,-0.0838066539094684,6.288341236372941,1.8234100948068432,-0.45385421527393,1.875378710050768
2015-03-04,1200.5999755859375,1206.9000244140625,1198.0,1204.800048828125,27,95.97000122070312,14.229999542236328,2.122999906539917,2098.530029296875,51.52999877929688,-0.00282394054324131,-0.00438850348301556,14.42929363185316,0.00282394054324131,-0.282394054324131,0.6185824955704078,2.6695519099874554,0.04712193829587985,-0.438850348301556,1.999204893866935
2015-03-05,1195.9000244140625,1205.4000244140625,1195.9000244140625,1201.699951171875,29,96.37999725341795,14.039999961853027,2.111999988555908,2101.0400390625,50.7599983215332,-0.00391466872184576,0.0011960799848387271,14.421484186633135,0.00391466872184576,-0.391466872184576,0.4272126992808545,-1.3352044026379573,-0.5181308746233793,0.11960799848387271,-1.4942761032492813
2015-03-06,1164.0999755859375,1195.699951171875,1163.699951171875,1195.0,168,97.62000274658205,15.199999809265137,2.240000009536743,2071.260009765625,49.61000061035156,-0.026590892364690477,-0.014173946589881803,15.798106012587832,0.026590892364690477,0.0,0.0,8.262107197748247,0.0,-1.4173946589881803,-2.2655590015923877
2015-03-09,1166.4000244140625,1174.199951171875,1166.300048828125,1169.4000244140625,45,97.58999633789062,15.0600004196167,2.194999933242798,2079.429931640625,50.0,0.0019758172634332105,0.0039444211911976446,15.860294077103848,0.0019758172634332105,0.19758172634332105,-0.03073797157056024,-0.921048627665777,-2.0089319688552987,0.39444211911976446,0.7861305882892022
2015-03-10,1160.0999755859375,1168.4000244140625,1156.5,1166.4000244140625,94,98.62000274658205,16.690000534057617,2.125999927520752,2044.1600341796875,48.290000915527344,-0.0054012763170935285,-0.01696133008584244,15.740795593921133,0.0054012763170935285,-0.5401276317093529,0.0,10.823373632299038,-3.1435083289550803,-1.696133008584244,-3.419998168945315
2015-03-11,1150.699951171875,1162.0,1147.699951171875,1162.0,74,99.8000030517578,16.8700008392334,2.108999967575073,2040.239990234375,48.16999816894531,-0.008102770978263951,-0.0019176795748703235,15.318438507805924,0.008102770978263951,-0.8102770978263951,0.0,1.0784919078251187,-0.7996218497290264,-0.19176795748703235,-0.24850433693706098
2015-03-12,1152.0999755859375,1160.5,1149.699951171875,1155.4000244140625,63,99.1500015258789,15.420000076293944,2.095999956130981,2065.949951171875,47.04999923706055,0.0012166720026682842,0.012601439566208406,15.385252035117214,0.0012166720026682842,0.12166720026682842,-0.6513041142311327,-8.595143395412808,-0.6164064316719342,1.2601439566208406,-2.32509648008834
2015-03-13,1152.5999755859375,1159.199951171875,1152.5999755859375,1158.199951171875,44,100.33000183105467,16.0,2.111999988555908,2053.39990234375,44.84000015258789,0.0004339901142222935,-0.006074710968194674,14.106855239808466,0.0004339901142222935,0.04339901142222935,0.0,3.761348384152896,0.7633603415937884,-0.6074710968194674,-4.697128842314358
2015-03-16,1153.300048828125,1162.300048828125,1150.0999755859375,1159.699951171875,56,99.5999984741211,15.609999656677246,2.0980000495910645,2081.18994140625,43.880001068115234,0.0006073861331044039,0.013533671171787054,12.553556185907608,0.0006073861331044039,0.06073861331044039,-0.7276022561654383,-2.437502145767212,-0.6628759015484764,1.3533671171787054,-2.1409435352494066
2015-03-17,1148.300048828125,1158.199951171875,1144.300048828125,1153.5999755859375,71,99.58999633789062,15.65999984741211,2.058000087738037,2074.280029296875,43.459999084472656,-0.004335385232212996,-0.003320173700583018,12.546988487643834,0.004335385232212996,-0.4335385232212996,-0.010042305606128288,0.32030872411630273,-1.9065758297205027,-0.3320173700583018,-0.9571603769804038
2015-03-18,1151.4000244140625,1174.300048828125,1147.0,1148.699951171875,112,98.5500030517578,13.970000267028809,1.950999975204468,2099.5,44.65999984741211,0.002699621574606015,0.012158421402569175,12.340532894643417,0.002699621574606015,0.2699621574606015,0.0,-10.791823734676353,0.0,1.2158421402569175,2.761161500733178
2015-03-19,1169.0999755859375,1171.5999755859375,1159.300048828125,1171.5999755859375,39,99.0999984741211,14.06999969482422,1.9769999980926516,2089.27001953125,43.959999084472656,0.015372547156998984,-0.004872579408787825,13.331046451451241,0.015372547156998984,1.5372547156998984,0.5580876766431375,0.7158155038223146,1.332651113204597,-0.4872579408787825,-1.5673998328059047
2015-03-20,1184.800048828125,1185.4000244140625,1171.0,1171.0,54,97.91000366210938,13.020000457763672,1.9299999475479128,2108.10009765625,45.720001220703125,0.013429196450302605,0.00901275466979845,14.113025457417342,0.013429196450302605,1.3429196450302605,0.0,-7.462681306573171,-2.377341962067925,0.9012754669798451,4.00364461529783
2015-03-23,1188.0,1188.0,1181.199951171875,1181.5999755859375,5,97.02999877929688,13.40999984741211,1.9149999618530276,2104.419921875,47.45000076293945,0.002700836461848599,-0.0017457310425351702,12.80145984493029,0.002700836461848599,0.2700836461848599,-0.8987895515247146,2.9953869119557996,-0.7772013524633969,-0.17457310425351702,3.78390090998717
2015-03-24,1191.699951171875,1193.0,1186.0,1188.0,411,97.19000244140624,13.619999885559082,1.878000020980835,2091.5,47.5099983215332,0.003114437013362892,-0.006139421956948832,12.706493234678048,0.003114437013362892,0.3114437013362892,0.16490123067331997,1.565995828012623,-1.932111833380401,-0.6139421956948832,0.1264437463204704
2015-03-25,1197.300048828125,1199.199951171875,1192.5,1192.5,11,96.9800033569336,15.4399995803833,1.919999957084656,2061.050048828125,49.209999084472656,0.0046992513935602,-0.014558905652342857,12.686116204936281,0.0046992513935602,0.46992513935602,-0.21607066488062987,13.36269978059188,2.2364182979021097,-1.4558905652342857,3.578195796670758
2015-03-26,1205.0999755859375,1213.699951171875,1198.199951171875,1198.199951171875,68,97.44000244140624,15.800000190734863,2.006999969482422,2056.14990234375,51.43000030517578,0.006514596541983497,-0.002377499996742527,12.544583366067727,0.006514596541983497,0.6514596541983497,0.47432364255508563,2.3316102340374956,4.5312507469983165,-0.2377499996742527,4.511280760018566
2015-03-27,1199.800048828125,1199.800048828125,1196.300048828125,1197.0,172260,97.29000091552734,15.06999969482422,1.9479999542236328,2061.02001953125,48.869998931884766,-0.004397914584004181,0.0023685613495147972,12.592500244517066,0.004397914584004181,-0.4397914584004181,-0.1539424488100738,-4.620256247456977,-2.9397118164383618,0.23685613495147972,-4.977642150691153
2015-03-30,1184.800048828125,1198.5,1181.5999755859375,1198.0,37990,97.9800033569336,14.510000228881836,1.963000059127808,2086.239990234375,48.68000030517578,-0.012502083171817557,0.012236645187396533,12.931344698634339,0.012502083171817557,-1.2502083171817557,0.7092223608933246,-3.7159885685645766,0.7700259372004803,1.2236645187396533,-0.38878377503916983
2015-03-31,1183.0999755859375,1190.0999755859375,1178.199951171875,1185.800048828125,3409,98.36000061035156,15.289999961853027,1.934000015258789,2067.889892578125,47.59999847412109,-0.001434903082481287,-0.008795775050879251,12.245383565943095,0.001434903082481287,-0.1434903082481287,0.3878314353936707,5.375601107287498,-1.477332806699161,-0.8795775050879251,-2.2185740022270806
2015-04-01,1208.0999755859375,1208.199951171875,1181.0,1182.9000244140625,1632,98.19000244140624,15.109999656677246,1.868000030517578,2059.68994140625,50.09000015258789,0.021130927661137555,-0.003965371271123064,13.62072974214039,0.021130927661137555,2.1130927661137555,-0.17283262290610502,-1.177242025015457,-3.412615523293039,-0.3965371271123064,5.23109613085504
2015-04-02,1200.9000244140625,1205.699951171875,1194.800048828125,1204.0,1684,97.44000244140624,14.670000076293944,1.9040000438690183,2066.9599609375,49.13999938964844,-0.005959731245241517,0.0035296669586522,13.617780121458637,0.005959731245241517,-0.5959731245241517,-0.7638252177939897,-2.911976111057435,1.927195544074256,0.35296669586522,-1.8965876622988431
2015-04-06,1218.5999755859375,1224.199951171875,1209.9000244140625,1209.9000244140625,343,97.11000061035156,14.739999771118164,1.9040000438690183,2080.6201171875,52.13999938964844,0.014738904831408384,0.0066088151237357895,14.263685711896807,0.014738904831408384,1.4738904831408384,-0.3386718214145268,0.4771621980925289,0.0,0.660881512373579,0.0
2015-04-07,1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,406,97.83000183105467,14.779999732971191,1.89300000667572,2076.330078125,53.97999954223633,-0.006564910684618508,-0.0020619040578628844,14.366558509193966,0.006564910684618508,-0.6564910684618508,0.7414284998226606,0.27137016603897557,-0.5777330325552832,-0.20619040578628844,3.5289608249462256
2015-04-08,1203.0999755859375,1211.4000244140625,1197.5999755859375,1208.9000244140625,236,98.06999969482422,13.979999542236328,1.8949999809265137,2081.89990234375,50.41999816894531,-0.006195275195152727,0.002682533127767339,14.463500729078973,0.006195275195152727,-0.6195275195152727,0.24532133218602148,-5.412721280029686,0.10565104298683181,0.2682533127767339,0.0
2015-04-09,1193.5999755859375,1202.5,1193.0,1201.699951171875,521,99.16000366210938,13.09000015258789,1.9579999446868896,2091.179931640625,50.790000915527344,-0.007896268134635509,0.004457481018385057,14.616359100266255,0.007896268134635509,-0.7896268134635509,0.0,-6.366233324683412,3.3245363796559957,0.44574810183850566,0.7338412535086603
2015-04-10,1204.5999755859375,1209.5999755859375,1195.800048828125,1195.800048828125,202,99.38999938964844,12.579999923706056,1.950999975204468,2102.06005859375,51.63999938964844,0.009215817882871624,0.005202865037342352,14.717650464154818,0.009215817882871624,0.9215817882871624,0.23194404905708677,-3.8961055992119853,-0.35750611236819996,0.5202865037342352,1.6735547525088545
2015-04-13,1199.300048828125,1208.0999755859375,1198.300048828125,1208.0999755859375,424,99.48999786376952,13.9399995803833,1.9390000104904173,2092.429931640625,51.90999984741211,-0.004399740050828549,-0.00458128059365126,14.74802950744528,0.004399740050828549,-0.4399740050828549,0.10061220921135927,10.810808147259433,-0.615067394493074,-0.458128059365126,0.5228513961171632
2015-04-14,1192.800048828125,1200.5999755859375,1184.0999755859375,1198.800048828125,546,98.76000213623048,13.670000076293944,1.9040000438690183,2095.840087890625,53.290000915527344,-0.005419828012473871,0.0016297588743277025,14.783585309395528,0.005419828012473871,-0.5419828012473871,-0.7337378060240929,-1.9368688107373133,-1.805052420425035,0.16297588743277025,2.658449378100003
2015-04-15,1201.5,1203.0999755859375,1188.5999755859375,1194.5999755859375,196,98.33000183105467,12.84000015258789,1.899999976158142,2106.6298828125,56.38999938964844,0.007293721341160575,0.005148195696902835,14.923807523127271,0.007293721341160575,0.7293721341160575,-0.43539924653167583,-6.0716892397492455,-0.21008758501642744,0.5148195696902835,0.0
2015-04-16,1198.0,1208.5,1194.5999755859375,1204.300048828125,199,97.41999816894533,12.600000381469728,1.878000020980835,2104.989990234375,56.709999084472656,-0.0029130253849355414,-0.0007784436134247175,14.92528083739488,0.0029130253849355414,-0.29130253849355414,-0.9254588072446723,-1.869157073723171,-1.1578923922826445,-0.07784436134247175,0.5674759678805152
2015-04-17,1202.9000244140625,1206.0,1200.199951171875,1200.199951171875,21,97.5199966430664,13.890000343322754,1.850000023841858,2081.179931640625,55.7400016784668,0.004090170629434509,-0.011311245518606405,14.924527461170612,0.004090170629434509,0.40901706294345086,0.10264676247238036,10.238094625379324,-1.4909476478255468,-1.1311245518606405,-1.7104521630497582
2015-04-20,1193.5,1206.9000244140625,1191.0,1205.699951171875,67,97.94000244140624,13.300000190734863,1.8949999809265137,2100.39990234375,56.380001068115234,-0.007814468553728138,0.009235131672624686,12.837829318516771,0.007814468553728138,-0.7814468553728138,0.4306868465932201,-4.247661180739404,2.4324300813361788,0.9235131672624686,1.1481868862154743
2015-04-21,1202.9000244140625,1202.9000244140625,1192.800048828125,1193.199951171875,33,97.9800033569336,13.25,1.9160000085830688,2097.2900390625,55.2599983215332,0.007876015428623706,-0.0014806053255762563,12.995190662312156,0.007876015428623706,0.7876015428623706,0.04084226519320833,-0.37594127832941693,1.1081808901279189,-0.14806053255762563,-1.9865248764875054
2015-04-22,1186.9000244140625,1202.5999755859375,1185.199951171875,1199.0999755859375,93,98.0199966430664,12.710000038146973,1.972000002861023,2107.9599609375,56.15999984741211,-0.013301188523787477,0.005087480356207541,13.527311454898067,0.013301188523787477,-1.3301188523787477,0.04081780441169691,-4.075471410211529,2.9227554293889346,0.5087480356207541,1.628667305855136
2015-04-23,1194.4000244140625,1197.0,1186.0999755859375,1187.199951171875,331,97.27999877929688,12.479999542236328,1.9470000267028809,2112.929931640625,57.7400016784668,0.00631898209261772,0.002357715893671175,13.347426068417867,0.00631898209261772,0.631898209261772,-0.7549458162747991,-1.8096026374534668,-1.2677472678433888,0.2357715893671175,2.813393581459378
2015-04-24,1175.199951171875,1194.699951171875,1174.5999755859375,1192.300048828125,52,96.91999816894533,12.289999961853027,1.9170000553131104,2117.68994140625,57.150001525878906,-0.016075077737549903,0.002252800575326619,14.263670756449065,0.016075077737549903,-1.6075077737549903,-0.37006642153470937,-1.5224325909650949,-1.5408305587223614,0.2252800575326619,-1.0218221950761053
2015-04-27,1203.300048828125,1206.699951171875,1181.4000244140625,1182.300048828125,194,96.7699966430664,13.119999885559082,1.924000024795532,2108.919921875,56.9900016784668,0.023910907780611668,-0.004141314249916261,15.768996387277628,0.023910907780611668,0.0,-0.1547683952876744,6.753457496194426,0.3651522837999188,-0.41413142499162614,-0.27996472990409194
2015-04-28,1214.0,1214.0,1199.699951171875,1199.699951171875,401,96.08999633789062,12.40999984741211,1.9730000495910645,2114.760009765625,57.060001373291016,0.008892172141350407,0.0027692316953564777,15.911172819221692,0.008892172141350407,0.8892172141350407,-0.702697456613488,-5.411585703811284,2.546778802705041,0.2769231695356478,0.12282802730758657
2015-04-29,1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,114,95.12000274658205,13.390000343322754,2.0350000858306885,2106.85009765625,58.58000183105469,-0.0034595973409184966,-0.0037403355807980043,15.884021991074057,0.0034595973409184966,-0.34595973409184966,-1.009463657275722,7.896861466239313,3.1424244643315946,-0.37403355807980043,2.66386333890829
